file,segment_id,fs,RPM,position,fault_type,missing_DE,missing_FE,missing_BA,geom_Z,geom_bd,geom_pd,geom_contact_angle_deg
B014_0.mat,16,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,17,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,18,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,19,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,20,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,21,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,22,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,23,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,24,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,25,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,26,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,27,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,28,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,29,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,30,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,0,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,1,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,2,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,3,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,4,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,5,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,6,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,7,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,8,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,9,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,10,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,11,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,12,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,13,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,14,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,15,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,16,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,17,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,18,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,19,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,20,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,21,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,22,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,23,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,24,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,25,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,26,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,27,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,28,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,29,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_0.mat,30,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,0,12000,1772.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,1,12000,1772.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,2,12000,1772.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,3,12000,1772.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,4,12000,1772.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,5,12000,1772.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,6,12000,1772.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,7,12000,1772.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,8,12000,1772.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,9,12000,1772.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,10,12000,1772.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,11,12000,1772.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,12,12000,1772.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,13,12000,1772.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,14,12000,1772.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,15,12000,1772.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,16,12000,1772.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,17,12000,1772.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,18,12000,1772.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,19,12000,1772.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,20,12000,1772.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,21,12000,1772.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,22,12000,1772.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,23,12000,1772.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,24,12000,1772.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,25,12000,1772.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,26,12000,1772.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,27,12000,1772.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,28,12000,1772.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,29,12000,1772.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,30,12000,1772.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,0,12000,1772.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,1,12000,1772.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,2,12000,1772.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,3,12000,1772.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,4,12000,1772.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,5,12000,1772.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,6,12000,1772.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,7,12000,1772.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,8,12000,1772.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,9,12000,1772.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,10,12000,1772.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,11,12000,1772.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,12,12000,1772.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,13,12000,1772.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,14,12000,1772.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,15,12000,1772.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,16,12000,1772.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,17,12000,1772.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,18,12000,1772.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,19,12000,1772.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,20,12000,1772.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,21,12000,1772.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,22,12000,1772.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,23,12000,1772.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,24,12000,1772.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,25,12000,1772.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,26,12000,1772.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,27,12000,1772.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,28,12000,1772.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,29,12000,1772.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_1.mat,30,12000,1772.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,0,12000,1748.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,1,12000,1748.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,2,12000,1748.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,3,12000,1748.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,4,12000,1748.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,5,12000,1748.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,6,12000,1748.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,7,12000,1748.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,8,12000,1748.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,9,12000,1748.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,10,12000,1748.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,11,12000,1748.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,12,12000,1748.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,13,12000,1748.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,14,12000,1748.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,15,12000,1748.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,16,12000,1748.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,17,12000,1748.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,18,12000,1748.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,19,12000,1748.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,20,12000,1748.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,21,12000,1748.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,22,12000,1748.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,23,12000,1748.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,24,12000,1748.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,25,12000,1748.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,26,12000,1748.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,27,12000,1748.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,28,12000,1748.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,29,12000,1748.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,30,12000,1748.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,0,12000,1748.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,1,12000,1748.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,2,12000,1748.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,3,12000,1748.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,4,12000,1748.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,5,12000,1748.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,6,12000,1748.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,7,12000,1748.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,8,12000,1748.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,9,12000,1748.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,10,12000,1748.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,11,12000,1748.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,12,12000,1748.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,13,12000,1748.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,14,12000,1748.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,15,12000,1748.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,16,12000,1748.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,17,12000,1748.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,18,12000,1748.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,19,12000,1748.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,20,12000,1748.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,21,12000,1748.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,22,12000,1748.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,23,12000,1748.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,24,12000,1748.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,25,12000,1748.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,26,12000,1748.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,27,12000,1748.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,28,12000,1748.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,29,12000,1748.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_2.mat,30,12000,1748.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,0,12000,1725.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,1,12000,1725.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,2,12000,1725.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,3,12000,1725.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,4,12000,1725.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,5,12000,1725.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,6,12000,1725.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,7,12000,1725.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,8,12000,1725.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,9,12000,1725.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,10,12000,1725.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,11,12000,1725.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,12,12000,1725.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,13,12000,1725.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,14,12000,1725.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,15,12000,1725.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,16,12000,1725.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,17,12000,1725.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,18,12000,1725.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,19,12000,1725.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,20,12000,1725.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,21,12000,1725.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,22,12000,1725.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,23,12000,1725.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,24,12000,1725.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,25,12000,1725.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,26,12000,1725.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,27,12000,1725.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,28,12000,1725.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,29,12000,1725.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,30,12000,1725.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,0,12000,1725.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,1,12000,1725.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,2,12000,1725.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,3,12000,1725.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,4,12000,1725.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,5,12000,1725.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,6,12000,1725.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,7,12000,1725.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,8,12000,1725.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,9,12000,1725.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,10,12000,1725.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,11,12000,1725.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,12,12000,1725.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,13,12000,1725.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,14,12000,1725.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,15,12000,1725.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,16,12000,1725.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,17,12000,1725.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,18,12000,1725.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,19,12000,1725.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,20,12000,1725.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,21,12000,1725.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,22,12000,1725.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,23,12000,1725.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,24,12000,1725.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,25,12000,1725.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,26,12000,1725.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,27,12000,1725.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,28,12000,1725.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,29,12000,1725.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B014_3.mat,30,12000,1725.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,0,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,1,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,2,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,3,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,4,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,5,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,6,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,7,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,8,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,9,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,10,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,11,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,12,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,13,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,14,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,15,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,16,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,17,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,18,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,19,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,20,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,21,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,22,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,23,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,24,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,25,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,26,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,27,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,28,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,29,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,30,12000,1797.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,0,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,1,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,2,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,3,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,4,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,5,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,6,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,7,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,8,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,9,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,10,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,11,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,12,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,13,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,14,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,15,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,16,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,17,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,18,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,19,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,20,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,21,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,22,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,23,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,24,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,25,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,26,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,27,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,28,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,29,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_0.mat,30,12000,1797.0,FE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_1.mat,0,12000,1774.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_1.mat,1,12000,1774.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_1.mat,2,12000,1774.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_1.mat,3,12000,1774.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_1.mat,4,12000,1774.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_1.mat,5,12000,1774.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_1.mat,6,12000,1774.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
B021_1.mat,7,12000,1774.0,DE,UNK,False,False,False,9,0.2858,1.245,0.0
